,1942,2762,2763,2776,2798,2799,2800,2801,2911,2959,2960,3088,3089,3258,3274,3317,3318,3319,3325,3326,3327,3341,3342,3348,3355,3356,3443,3510,3511,3565,3574,3702,3721,3722,3750,3753,3920,3933,3941,3944,3945,4008,4010,4011,4068,4072,4197,4198,4199,4266,4267,4268,4273,4274,4275,4281,4291,4301,4495,4514,4515,4516,4541,4543,4715,4717,4808,4984,5030,5060,5072,5205,5209,5210,5269,5277,5382,5388,5444,5468,5598,5664,5696,5699,5826,5911,5940,5983,6030,6078,6079,6080,6083,6084,6085,6103,6114,6115,6409,6410,6411,6413,6444,6445,6446,6448,6617,6716,6718,6742,6772,6783,6785,6801,6811,6854,6856,6879,6929,6972,7026,7034,7145,7280,7317,7405,7406,7445,7446,7447,7804,7809,7909,7929,7932,7958,8013,8030,8035,8036,8053,8106,8153,8171,8172,8267,8362,8561,8562,8563,8579,8594,8610,8710,8711,8750,8751,8752,8764,8765,8792,8798,8799,8800,8801,8883,8884,8885,8887,8930,8931,8932,8933,9006,9208,9299,9302,9303,9377,9378,9386,9397,9455,9458,9508,9509,9559,9598,9620,9621,9622,9623,9749,9750,9751,9764,9765,9766,9882,9920,9924,9928,9929,10053,10055,10276,10277,10296,10303,10307,10317,10321,10347,10586,10587,10588,10589,10594,10596,10601,10703,10724,10835,10836,10837,10846,10847,10848,10849,10853,10879,10956,10973,10974,11027,11028,11029,11042,11126,11127,11288,11289,11345,11350,11384,11389,11605,11636,11698,11750,11752,11773,11774,11775,11809,11826,11827,11870,11910,11943,11946,11948,11980,11981,12078,12082,12086,12090,12127,12154,12227,12359,12360,12363,12365,12366,12390,12391,12534,12555,12573,12661,12740,12879,12885,12905,12906,12907,13175,13214,13319,13322,13486,13502,13512,13558,13580,13605,13609,13612,13614,13660,13684,13702,13769,14031,14175,14183,14235,14251,14252,14261,14262,14267,14272,14289,14303,14562,14571,14612,14760,14761,14762,14763,14779,14780,14781,14782,15112,15118,15119,15145,15155,15250,15255,15303,15305,15359,15360,15423,15426,15499,15502,15504,15505,15844,15845,15846,15847,15993,16020,16024,16204,16205,16206,16375,16650,16660,16669,16670,16682,16722,16779,16782,16790,16807,16817,16949,16950,16951,17010,17580,17583,17666,17678,17679,17682,17683,17684,17686,17755,17756,17757,17758,17776,17984,17985,18017,18043,18044,18045,18057,18058,18059,18063,18064,18065,18082,18088,18089,18090,18091,18190,18466,18471,18480,18481,18519,18530,18534,18785,18790,18791,19053,19153,19154,19166,19213,19223,19293,19294,19356,19357,19428,19430,19491,19499,19510,19554,19588,19609,19633,19646,19694,19760,19761,19823,19824,20127,20184,20248,20357,20425,20426,20427,20428,20550,20552,20584,20588,20632,20802,20847,20855,21036,21130,21141,21277,21286,21296,21301,21328,21443,21475,21578,21579,21581,21644,21701,21897,21964,21966,21967,21968,21977,22017,22018,22019,22028,22029,22030,22031,22062,22135,22180,22285,22289,22291,22349,22351,22352,22353,22398,22631,22632,22638,22871,22880,22881,23009,23030,23031,23032,23102,23103,23104,23109,23364,23365,23366,23367,23409,23478,23725,23726,23728,23774,23975,23982,23991,24012,24014,24018,24020,24043,24044,24045,24049,24050,24057,24201,24202,24215,24217,24251,24252,24301,24535,24536,24541,24549,24616,24659,24660,24781,24797,24916,25385,25386,25455,25456,25459,25460,25465,25496,25513,25514,25525,25526,25728,25760,25761,25762,25836,25837,25838,25932,25933,25935,26046,26099,26100,26102,26103,26105,26253,26254,26256,26257,26323,26324,26326,26327,26335,26336,26369,26399,26400,26430,26479,26510,26511,26773,26783,26800,26979,26982,26985,26995,27031,27068,27104,27121,27267,27297,27500,27517,27633,27664,27697,27698,27802,27866,27966,28066,28101,28191,28212,28213,28214,28215,28216,28217,28218,28284,28285,28352,28353,28363,28364,28393,28394,28576,28613,28626,28627,28739,28740,28747,28748,28749,28755,28766,28786,28906,28907,28908,28909,28911,28912,28913,28914,28990,29033,29161,29275,29356,29358,29359,29364,29490,29505,29696,29697,29818,29823,29872,29873,29950,29987,29988,30005,30010,30075,30107,30109,30142,30143,30207,30213,30243,30282,30289,30318,30328,30446,30512,30516,30644,30704,30736,30743,30853,30910,30912,30916,30927,30929,30932,31093,31094,31095,31123,31124,31125,31179,31199,31203,31218,31223,31237,31260,31325,31327,31441,31506,31521,31532,31585,31643,31644,31645,31653,31655,31697,31702,31734,31735,31904,31907,31926,31929,31946,31947,31948,31982,31984,31985,31990,31994,32000,32020,32034,32055,32057,32059,32060,32063,32264,32276,32298,32418,32452,32453,32456,32463,32464,32555
01/31/96,0.044371,0.045858,-0.015677,0.041549,0.025881,0.026184,0.030537,0.030832,0.012972,0.011885,0.015219,0.029804,0.031348,0.010535,0.018182,0.033584,0.03314,0.034163,0.005376,0.005398,0.00672,0.015608,0.015152,0.016165,0.030117,0.029303,0.038911,0.025287,0.02762,0.029791,0.032746,0.018194,0.013027,0.005222,0.004503,0.012529,0.031286,0.023672,0.01362,0.03691,0.017814,0.027563,0.027042,0.028239,0.018485,0.017847,0.023006,0.022187,0.022187,0.028532,0.028389,0.028369,0.037037,0.036435,0.036909,0.027861,0.027187,0.027176,0.03366,0.045183,0.04469,0.04469,-0.046832,-0.047879,-0.009494,0.02853,0.007372,0.033708,0.030944,0.02639,0.006267,0.00339,0.084746,0.084967,0.036771,0.035994,0.029929,0.042243,0.015564,0.015232,0.008205,0.026793,0.042522,0.042486,0.026603,0.028158,0.032594,0.019337,0.034979,0.019551,0.019551,0.019551,0.034749,0.035521,0.035521,0.02883,0.028854,0.028854,0.04213,0.041531,0.040717,0.042823,-0.008521,-0.009509,-0.009562,-0.007752,0.014286,0.034451,0.018875,-0.015613,-0.051471,0.009024,0.019964,0.033992,-0.006998,-0.015071,0.009513,0.031776,-0.027663,0.005275,0.023919,0.021932,0.030413,0.019481,0.040336,0.023529,0.022996,0.027088,0.026535,0.026415,0.039052,0.021158,0.033183,0.032538,0.010389,0.033078,0.034653,0.032653,-0.002691,0.0,0.028689,0.039711,0.034851,0.033943,0.033575,0.02981,-0.011133,0.016049,0.015432,0.015432,-0.003444,0.043162,0.036896,0.036044,0.035264,0.027548,0.02699,0.026915,-0.022029,-0.022248,-0.001631,-0.016466,-0.016332,-0.016624,-0.017099,0.026644,0.02605,0.025806,0.027318,0.008119,0.008555,0.00723,0.007237,0.020124,-0.039117,0.036983,0.034294,0.034294,0.032526,0.032537,0.032472,0.058863,0.017603,0.002837,0.123699,0.05344,0.037634,0.04733,0.030376,0.029873,0.029586,0.030903,0.025263,0.025838,0.025192,0.006676,0.006684,0.00602,0.031903,0.00578,0.025552,0.024135,0.021922,0.030744,0.030858,0.028191,0.028132,0.007353,0.036108,-0.001113,-0.041289,0.046935,0.04611,0.012003,0.012033,0.011436,0.011458,-0.001992,-0.001323,0.036946,-0.019656,0.034586,-0.006646,-0.00733,-0.007318,-0.002298,-0.00288,-0.004037,-0.001721,0.026441,0.006061,-0.01194,0.03812,-0.031977,0.018435,0.017528,0.017528,0.013861,0.01406,0.01406,0.02396,0.023406,0.018328,0.015803,0.016053,0.016155,0.030769,0.000402,0.0,0.000644,0.000806,0.045888,0.017442,0.012618,0.02262,0.018677,0.018692,0.014879,0.025443,0.014422,0.024215,-0.016975,0.01365,0.027146,0.001195,0.020198,-0.029874,0.026994,0.051624,0.017391,0.02614,0.035803,0.000599,0.026975,0.026485,0.000601,0.001198,0.027187,0.028618,0.037146,0.015241,-0.007931,0.028031,0.011794,0.028865,0.02801,0.022727,0.021419,0.004873,0.047847,0.025778,0.026224,0.034175,0.028866,0.065404,0.042749,-0.031904,0.04648,-0.013091,-0.007607,0.019853,0.003811,0.022121,0.027184,0.026153,0.026195,0.045032,-0.005267,0.021261,0.005775,0.00578,0.041517,0.041039,0.035749,0.034314,0.0,0.025959,0.005461,0.014544,0.027227,0.0279,0.027886,0.028752,0.027886,0.017946,0.018278,0.018812,0.017952,0.008439,0.025641,0.025052,0.049829,0.049897,0.040489,0.04059,0.023447,-0.003874,0.033619,0.033414,0.02924,0.029753,0.005795,0.005806,0.005806,0.006439,0.010514,0.009878,0.009684,0.010297,0.018165,0.017143,0.015625,-0.011931,-0.011186,-0.011186,0.015075,-0.026934,-0.015834,0.031045,0.030448,0.032184,0.029687,0.040799,0.041293,0.004804,0.046667,0.032419,0.034063,0.033475,0.033475,0.017762,0.032367,0.032552,0.023905,0.01955,0.028359,0.028624,0.001639,0.00165,0.002461,-0.004184,-0.005021,-0.005021,-0.005021,0.027671,0.047638,0.04879,-0.00678,0.026266,0.026925,0.028772,0.029216,0.028674,0.028655,0.02521,0.024411,0.024411,0.016069,0.027381,0.026159,0.026159,-0.041157,0.026163,0.004367,-0.011445,0.025268,0.006745,0.027551,0.036879,-0.00131,-0.016543,0.022613,0.022053,0.032932,0.023018,0.022683,0.022654,-0.003137,-0.003906,0.028976,0.028865,0.034662,0.034422,0.00838,0.008396,0.009429,0.023283,0.027376,0.023938,0.02302,0.020304,0.012528,0.029065,0.008991,0.029686,0.030946,0.021637,0.020076,0.051969,0.011312,0.029302,0.011323,-0.020098,-0.018807,-0.020197,-0.019301,0.00295,0.002698,0.108146,-0.003147,0.029301,0.013542,0.019146,0.04817,0.03379,0.055875,0.04314,0.041316,0.042169,0.041854,0.041253,0.042169,0.034422,0.028017,0.029111,0.028794,0.030327,0.028191,0.02352,-0.005747,0.015922,0.015844,0.017011,0.016374,-0.036036,0.020178,0.043478,0.020619,0.019769,0.043812,0.020408,0.02069,0.030284,0.010996,0.028986,0.025488,0.022187,0.046142,0.04876,0.04852,0.031879,0.032609,0.026954,0.034078,0.002994,0.02276,0.019084,0.021992,0.057055,0.008894,0.035714,0.03471,0.035042,0.046985,0.046676,0.046709,0.02074,0.034269,0.033521,0.034291,0.033693,0.029197,0.035879,-0.007785,-0.008551,-0.008929,0.032087,0.043542,0.043749,0.022122,0.033279,-0.042839,-0.043871,0.032645,0.036307,0.035282,0.035282,0.045537,0.044851,0.044851,-0.020091,-0.021024,0.020675,0.021291,0.04515,0.043352,0.018327,0.009626,0.008639,0.031573,0.018663,0.014144,0.003953,0.002979,-0.000592,0.022698,0.020568,-0.00514,-0.004545,0.019158,0.018904,0.040493,0.016662,0.002669,0.046123,0.018464,0.017647,0.022763,0.021981,-0.03,0.00501,0.004012,0.004012,0.025054,0.024408,,-0.004167,-0.004871,-0.003477,0.011617,0.010962,0.010962,0.033682,0.031953,0.032634,0.007578,0.006904,0.007819,0.007073,0.009836,0.009492,0.01043,0.009888,0.024155,0.024155,0.009369,0.019493,0.023565,-0.003764,-0.002152,-0.020182,-0.018947,0.023339,0.023035,0.015695,0.02414,0.018401,0.037111,0.018333,0.043149,0.025945,-0.005618,0.003559,0.049356,-0.028607,0.040128,0.031603,0.015945,0.035556,0.036243,0.036982,0.044343,0.009517,-0.001355,0.026559,0.014606,-0.010173,0.025717,0.024752,0.025743,0.02004,0.018318,0.018957,0.020053,0.040435,0.039494,0.018705,0.017595,0.014112,0.013387,0.028736,0.028226,0.012237,0.017712,0.012315,0.045181,0.029809,0.025189,-0.002799,-0.003504,-0.002795,0.015419,0.043103,0.030106,-0.019103,-0.019312,-0.019726,-0.019692,-0.007112,-0.007123,-0.008708,-0.007267,0.013477,0.019665,0.03,0.025862,-0.013374,0.025169,0.024314,-0.014815,0.005084,-0.001653,0.026253,0.0338,0.011468,0.01956,0.029611,0.030431,0.041454,0.004965,0.00496,0.008065,0.008518,0.034311,0.021613,0.021595,-0.007881,-0.006944,0.012558,0.011952,0.011944,0.023044,0.02286,0.022816,0.022577,0.021915,0.032453,0.023083,0.028169,0.027965,0.016681,0.011628,0.020337,0.018987,0.032422,0.035317,0.026092,0.043158,0.012315,0.032135,0.031685,0.031514,0.02981,0.029038,0.029038,0.131,0.021036,0.040295,0.009635,0.019872,-0.003812,0.03012,0.022305,-0.045825,0.037938,0.033077,0.028253,0.034342,0.015713,-0.005089,-0.006014,0.016202,0.015413,0.015433,0.023388,0.022923,-0.005744,0.005799,0.026506,0.026506,0.017995,0.017995,0.006105,-0.033934,-0.00188,0.043526,0.051842,0.043311,0.028541,0.02818,0.027827,0.028541,0.026395,0.018175,0.017493,0.018175,0.019084,0.018321,0.004219,0.017391,-0.005668,0.015204,0.033358,0.037925,0.018755,0.037207,0.031103,0.031431
02/29/96,0.028532,0.0459135,0.02108,0.027121,0.017928,0.018172,0.0193035,0.0199325,0.022076,0.021323,0.0287735,0.0137595,0.014534,0.0245135,0.02169,0.026876,0.026418,0.02716,0.0080355,0.007397,0.008033,0.0242695,0.0238835,0.024539,0.027439,0.026788,0.028819,0.016596,0.0181615,0.0274055,0.031007,0.05664,0.026937,0.0070635,0.0063605,0.026373,0.0336205,0.0307305,0.0344585,0.0254915,0.0272045,0.033363,0.032446,0.032967,0.0159755,0.0156445,0.027245,0.0265975,0.0265975,0.032534,0.032138,0.0321155,0.053563,0.052897,0.0526265,0.0279675,0.0272105,0.0272,0.035776,0.0319715,0.0314515,0.0314515,2.65e-05,-0.0006525,0.0080325,0.026356,0.015925,0.0311205,0.023726,0.0242725,0.0138095,0.0168975,0.0814355,0.0454955,-0.000213,0.025258,0.021231,0.027411,0.011887,0.0181185,0.0152925,0.027211,0.026896,0.0269035,0.0189495,0.017209,0.017756,0.0234895,0.031406,0.014037,0.014037,0.014392,0.0308075,0.0311835,0.0311835,0.0200195,0.0196355,0.020036,0.0237345,0.02272,0.022706,0.024073,0.0051145,0.0044455,0.004471,0.0058895,0.019985,0.034327,0.0270885,0.0280695,-0.058772,0.019146,0.023327,0.0246415,0.008639,0.0145165,0.028497,0.02404,0.021375,0.021378,0.016184,0.014543,0.014504,0.0188965,0.020247,0.028048,0.0275545,0.0216025,0.0210225,0.020928,0.0262375,0.017225,0.023124,0.0253725,0.02808,0.0220055,0.027135,0.026208,0.0148415,0.020765,0.0191825,0.0320085,0.029647,0.0305445,0.0301635,0.010519,0.001387,0.008632,0.008324,0.00802,0.040434,0.0308035,0.027867,0.0277305,0.026959,0.019806,0.018886,0.018834,0.008547,0.008337,0.0114395,0.013016,0.013226,0.012494,0.012391,0.026704,0.026129,0.026268,0.0273575,0.012337,0.0127595,0.0116905,0.0114765,0.0294095,0.021479,0.0248265,0.0234465,0.0234465,0.025424,0.0254325,0.025543,0.040294,0.024437,0.022635,0.132149,0.043921,0.0337135,0.0387285,0.0210375,0.020405,0.0203005,0.0213065,0.0256365,0.0261935,0.0259065,0.00168,0.001682,0.0010155,0.0255465,0.0041215,0.0252335,0.0242435,0.022512,0.026358,0.0263705,0.0319435,0.0323935,0.015538,0.0241045,0.0130925,-0.0006865,0.047255,0.046471,0.0147405,0.0147775,0.013884,0.01391,0.024287,0.024835,0.0345065,-0.0016825,0.0234705,0.0018235,0.0013455,0.0013435,0.022455,0.021957,0.0214325,0.0227025,0.0174435,0.018467,0.0043525,0.0188815,0.00766,0.023787,0.033278,0.023119,0.0274385,0.0096295,0.010063,0.023379,0.0228345,0.0204715,0.0065015,0.006733,0.0068305,0.024164,-0.0097505,-0.010087,-0.01778,-0.009372,0.0209495,0.014197,0.0129845,0.014358,0.007505,0.0072055,0.012614,0.0262555,0.0039435,0.023745,0.026796,0.0028175,0.0289385,-0.009255,0.026659,-0.0011605,0.0151645,0.033641,0.017631,0.014019,0.0295405,0.019392,0.027323,0.0260695,0.0188625,0.0197875,0.026369,0.024643,0.0359125,0.014015,0.0094795,0.0181375,0.022768,0.0251315,0.0245215,0.01986,0.0192285,0.00598,0.0292505,0.0228545,0.0237595,0.0249735,0.016437,0.04603,0.0261975,0.0031005,0.0350985,0.00414,0.0121165,0.030835,0.01899,0.0202905,0.0235165,0.0217955,0.023308,0.03517,0.003796,0.019963,0.0057585,0.0052845,0.038967,0.0384835,0.036065,0.0351665,0.0214635,0.0239805,0.020721,0.0283405,0.0165585,0.024188,0.024414,0.0250345,0.024176,0.0305205,0.0305165,0.031434,0.030694,0.0383895,0.0334285,0.0328925,0.0255645,0.0249485,0.0270945,0.027561,0.0271875,0.0019525,0.0262985,0.0261025,0.0297715,0.024038,0.004818,0.005148,0.005148,0.005459,0.025199,0.0247895,0.024663,0.0252505,0.013989,0.027833,0.0276505,0.0193175,0.019294,0.020048,0.0112505,0.006664,0.012445,0.026524,0.0256525,0.0227735,0.0199155,0.034995,0.038604,0.0078665,0.047219,0.037043,0.018796,0.01821,0.01821,0.020225,0.018058,0.018292,0.0158445,0.040571,0.0195945,0.0198335,0.006957,0.006591,0.007368,0.007572,0.006741,0.0063205,0.0071615,0.019071,0.028366,0.029312,0.008129,0.0216645,0.021999,0.023398,0.0144535,0.013862,0.0138525,0.017933,0.0171355,0.0171355,0.0278025,0.019484,0.018294,0.018294,-0.014778,0.0161975,-0.0008055,-0.001743,0.039785,0.0176105,0.0240395,0.0293835,0.0154105,0.024529,0.0326005,0.0321885,0.0195765,0.034009,0.0335215,0.033479,0.020068,0.0192235,0.022936,0.022537,0.028219,0.02745,0.010192,0.0097485,0.0247695,0.0290855,0.018213,0.029503,0.033562,0.01517,0.014452,0.0206395,0.019347,0.0280225,0.0261935,0.0310765,0.0297195,0.0394575,0.013113,0.0293035,0.0130095,0.005709,0.006492,0.0057385,0.006282,0.0122595,0.014802,0.0809,0.01066,0.033475,0.026555,0.0088505,0.025617,0.025997,0.0567315,0.040553,0.027638,0.02831,0.0281005,0.0272295,0.02831,0.0257435,0.0247005,0.0218185,0.0219615,0.0223335,0.021331,0.023646,0.005219,0.022126,0.022319,0.0228425,0.022805,0.033384,0.023934,0.029455,0.013003,0.02402,0.0294785,0.0128355,0.0197295,0.0271395,0.0256515,0.0212925,0.023637,0.0196205,0.0276335,0.030684,0.0301425,0.019598,0.019948,0.032834,0.0354075,0.0259745,0.0270265,0.018531,0.0480215,0.0525975,0.0228085,0.028413,0.0277715,0.027856,0.034544,0.034149,0.0341725,0.0230005,0.0264435,0.025752,0.0264605,0.0258655,0.0284285,0.0192715,0.0115825,0.010931,0.010851,0.0226035,0.0287295,0.028932,0.032089,0.0188265,-0.0097295,-0.0104645,0.018123,0.0311665,0.030357,0.0306115,0.0348425,0.034252,0.034252,0.008128,0.0072285,0.020128,0.019388,0.0293625,0.028482,0.0189445,0.007726,0.006996,0.0310895,0.0190005,0.0314795,0.015264,0.014856,0.0213145,0.018468,0.0246795,0.008624,0.0094285,0.0276065,0.027077,0.0595865,0.02034,0.009764,0.034563,0.0160305,0.015223,0.0168165,0.016173,-0.0211855,0.0249375,0.023984,0.023984,0.0261445,0.0255185,0.026555,0.015699,0.015047,0.0160565,0.019684,0.010962,0.010962,0.0269535,0.025724,0.026475,0.0334695,0.032799,0.0337385,0.033115,0.022126,0.021536,0.022312,0.0219155,0.02387,0.02387,0.0226035,0.026955,0.021818,0.0148055,0.02121,-0.0003075,0.0017925,0.0278975,0.027191,0.0281565,0.0152845,0.032133,0.030057,0.0254815,0.0313715,0.0198365,0.0113155,0.031035,0.0260415,-0.012383,0.0282805,0.0267425,0.012457,0.0252885,0.025973,0.026337,0.0309565,0.019987,0.009499,0.014967,0.0116215,0.020864,0.0253945,0.02397,0.024937,0.019843,0.018819,0.019113,0.020184,0.0321755,0.031145,0.0227705,0.0210455,0.021604,0.0208945,0.0283345,0.0278385,0.0158565,0.018283,0.022885,0.0350815,0.014752,0.0183275,0.013688,0.0133675,0.0140195,0.017471,0.0364275,0.0255145,0.009077,0.0087515,0.0085095,0.0084945,0.015785,0.015807,0.0146795,0.0154,0.0151605,0.0223325,0.027136,0.0169055,-0.00299,0.017375,0.017026,-0.003648,0.022412,0.0298025,0.016615,0.0276655,0.017072,0.017574,0.0328825,0.0336735,0.021545,0.012858,0.0123515,0.018578,0.014394,0.0296555,0.017316,0.016895,0.015477,0.016196,0.01966,0.0194275,0.0194145,0.0288845,0.028786,0.028731,0.0287335,0.025066,0.02244,0.020275,0.026261,0.035897,0.009981,0.0106535,0.017385,0.007423,0.0254475,0.0202285,0.0301825,0.0370515,0.0198435,0.0327465,0.032322,0.032523,0.0241155,0.0233375,0.0233375,0.127392,0.0132915,0.0357355,0.011975,0.0255935,0.014933,0.026756,0.02388,-0.004236,0.023452,0.026574,0.02678,0.0223095,0.009713,0.0208995,0.020329,0.022273,0.021769,0.0215745,0.035932,0.035271,0.019947,0.0083445,0.0185345,0.0185345,0.01973,0.01973,0.0097275,-0.0028735,0.0106735,0.0314085,0.032406,0.0322645,0.0236355,0.016831,0.022973,0.0236355,0.0365955,0.0226615,0.0220125,0.0226615,0.015909,0.0155325,-0.017586,0.0225475,0.016482,0.016876,0.028157,0.0218925,0.020423,0.02633,0.0183975,0.0241355
